Emotion,Sentence
0,아빠한테뺨맞은날볼풀공을어금니꽉깨물고던지길래저러다다치겠다싶었는데역시나후흐즈므르흐쓸튼드매일이큰아들윤서스트레스화가난다윤서가아빠쳐다보는표정처음으로나한테들킴윤서그램
0,늦은 기상 피곤했나 많이 부었네 아빠 판박이 딸 월요일 시작에 점식 사 가까이 앉아서 먹어 골고루 먹어 얼른 먹어 안 먹음 치운다 하나 둘 셋 정도 말하고 오전 식사 끝밥 먹고 치우고 오늘도 날씨가 좋네 겨울 왕국 보신다 천지 수화가 난다 하나 둘 셋 얼른 먹으라고 엄마 숫자 하지 마 그러면 나 못 먹는다고 맞는 말이지 자꾸 얕아진다 내 인내심 집 앞이라도 나가자 시간 순삭을 위해
0,오일 스테 인색 선택 실패 잘못 주문 화가 난 다와 코오일 스테인
0,지랄도정도껏잘알지도못하면서지랄도정도껏화가난다존나당당한년꼴보기싫다진짜스트레스만땅인요즘힐링좀하고싶다되는일이없네없어없어없어없어업써짜증나그램맞팔선팔환영댓글환영인친해요좋아요다환영해요
0,엄마의 발가락 부상으로 주방 퇴근 그래서 외식 사실 발가락 만 다쳐도 주방 업무와 상관없는데 핑계 짬뽕 당기는데 나는 오늘도 바람 겁나 불어서 감자튀김 좋아하는 미운 다섯 살 층에 왜 맥도날드니가 왜 거기서 나와 징징거려서 혼나고 난 뒤 또 길거리 징 징글 와중 햄버거 해체쇼와 사진으로 남기지 않음 나중에 보면 또 생각날까 봐 정말 내가 이상 한가 화가 난다 왜 이럴까 진짜 옷에 케첩 다 묻히고 천지 수부들 부들 너무 붙어 있었다
0,소분해서한조각줄거면서왜다줄것처럼보여주냐농락당함두부호박고구마쿠키화가난다사장님한테이를거야후레쉬펫푸드신상새로운건늘옳다움냠냠냠간식조하푸들스타그램감쵸걈초
0,청와대 청와 대청원 국민청원 동의합니다에 휴 진짜 화가 난다 우유 진짜 정신 나간 애들 많네 법이 참 더럽다
0,오마이 갓 화가 난다 대형 사고 집에 들어왔더니 오메가 온몸에 빨간 양념을 묻히고 반겨준다 족발 냄새랑 막국수 냄새가 섞인 답도 없는 냄새로 범벅을 하고 있다 젠장 젠장 어제 시켜 먹은 족발 플라스틱 용기를 죄다 끌고 오셔서는 설거지를 해놓으셨다 닦을 게 없다 깨끗하다 공자한테 전화해서 주방 베란다 문 안 닫았냐고 소리소리 지르고 난리 치니까 귀엽다고 웃고 난리 났다 그래 계속 웃어 네가 퇴근하고 와서도 웃을 수 있는지 보자
0,벚꽃 축제 가고 싶다 코로나 언제까지 집에 콕 해야 하나 화가 난다 후앙 마스크 그만하고 싶단 말이다
0,급 스테이크 루콜라 파스타가 먹고 싶어서 아침부터 거하게 어젠 양념치킨 해먹고 청태에 맥주 캔 마시니 코로나 덕에 꼬꼬 남매랑 확진 다 되어가는 중 온라인 수업 정말 화가 난다다 엄마 숙제 같다 한국 엄마들이 화가 안 나길 바란다는 실험은 왜 시키냐 집에서 난 내려놓았다 스스로 사는 인생 프라하 코로나 외국 살이 힘든 어미의 길 스테이크 파스타 양념치킨 먹고 싶은 게 너무 많아 홈스쿨링 화가 난다 언제쯤 끝날까
0,베란다 집 밖 풍경 봄인가 봄 사회적 거리두기 화가 난다
0,짜증나짜증나짜증나짜증나니까잘치네아까좀이렇게치지반성볼링누가나좀짜증나게해주세요볼링은멘탈싸움멘탈쓰레기나한테화가난다굿볼랜덤마블이벤트랜덤마블이벤트이벤트게임핀헌터핀헌터서포터즈핀헌터볼링캠프핀헌터볼링용품볼링볼링연습볼링아놀자볼링클럽볼린이볼링자세볼링스타그램취미스타그램
0,오늘도 엄마 일터 따라 이동 잘 준비 스스로 하는 안쓰럽기도 하고 귀엽기 도코로나 화가 난다
0,너무 화가 나서 처음 해본 국민청원 부들부들 청와대 국민청원 번 방부들 부들 화가 난다
0,아침부터화딱지남아니국민들한테는나가지말라사회적거리두기하라애들은집콕하다잠깐나가서그것도사람없는곳피해다니는데왜정부라는곳은외국인입국금지안하고있음자국민만받든가주행사취소며외출이며자제하라문자보냈음주만이라도금지하던가외국인은입국하면검사공짜격리비용공짜로준다는뉴스보고아침부터빡친다증맬루그돈있음백신만드는데주던가고생하는의료진한테쓰던가아님전국민한테줄서게하지말고마스크나눠주던가화가난다국민들한테는가만히있으라하고나라문활짝열어놓는이게무슨그지같은세상우리딸내미사람없다고분남짓마스크벗고저리신나하는데나라하는꼴보니답이없다
0,개독 화가 난다 진상이네
0,일만에외출형아는학원땜잠시잠시나갓다오지만울둘찌힘들다지친다년만에첨드는생각한국가고싶다울엄마집울언니집나는나약한엄마인가봅니다삼시쌔끼제일힘듬나는살만찐다매일야식과술저리강아지마냥뛰어노는모습에마음이아프다못해화가난다아들들아내일도나가놀자아들힘들지만그래도내아들들흑룡띠황금개띠황금같은내새끼
0,일어나서 누나들부터 찾는 막둥이 아들 누나들은 어디에 오늘은 너와 함께 볼 풀장 엎기 공 좀 그렇게 주우래도 듣는 척도 안 하드만 결국 낮잠 내가 다 치워야 하잖아 화가 난다 혼자 놀기 개월 일 아들내미 넌 나의 태양
0,일몰 차 앞 유리 돌방 크렉 마음에 스크래치 화가 난 나가지 가지 오만 가지 모블리 미안 달맞이 고개 일몰 해운대 핑크 하늘 바다 일몰
0,밥도안먹고짜증내고찡깡대고울고불고하더니잔다밥안먹는아기엄마멘탈가출빡침주의하아왜안먹니화가난다잠든거보니괜히짠해속상해전투육아스트레스만땅살맛안나네우울해다싫다
0,마스크 대란 공적 마스크 답답한 현실에 화가 난 다마스크 부제 마스크 사러 민증 들고 약국에 가야 하다니
0,청소 싹 해놓고 남편이 볼일 보는데 개 따라다니듯 다녀옴 착하다고 호떡 한 개 사줌 한 개 세 개원인데 한 개 사줌 화가 난다 맛있는 호떡 호떡은 여름 빼고 계속 팔아줘요
0,마스크 부제 첫날 아들이랑 나랑 둘이 해당되는 오늘 처음으로 마스크 사러 나가 봄 다행히 구매 성공이게 뭐라고 막 뿌듯 화가 난다 언제쯤 끝날까 일상이 그립다
0,쒸익쒸익화가난다화가나뜻대로되는게없는회사생활이놈의직장이직하고싶다캐릭터드로잉그림이모티콘일러스트일러스트레이터프로크리에이트화가난다에휴내팔자야
0,해킹 당함 울고 싶다 화가 난다다 시 시작 해킹 금지
0,코로나 때문에 백만 번 고민하고 갔는데 실화냐 이걸 사람 먹으라고 파는 거임 화가 난다 환불만 해주면 끝이냐 이마트 트레이더스 천안아산점 다신 안 가는 걸로 버리기 아까워
0,코앞에 나와도 이렇게나 좋아한다 들어가야 되어가야 안쓰럽고 화가 난다 콜로나 꺼져
0,아침시분줄서서받음오늘은명다행히걸림귀한마스크장마스크요일제가웬말이냐오늘은민증만확인하고받음이게나라냐화가난다
0,집 와 바이브 이제 심지어 화가 나는 내일은 나가겠다 멀리 무얼 리그 와중에 맛있기 빈티지 와인 빈티지 코리아 샤또 클뤼니 집에 콕 중화가 난다 콜로나 코로나 바이러스와 인 러버와 인 타임 빈티지와 인
0,휴게 뭐라고 아까 머리 엄청 세게 때려서 미안 순간화를 못 참고 이제 얼른 자자 버라이어티 한 오늘 개월 일한 대 때린 날 화가 난다 나쁜 엄마 울지 마 바보야 난 정말 괜찮아 내일도 파이팅 하자 내일은 이뻐해 줄게
0,뉴스를 보면 자꾸 화만 나고 나만 그런가 개념 없는 사람들 너무 많다 메텔 메텔 화가 난 다모처럼 휴일 집 순이 집 순이 모드 답답 스트레스 부디 힘내자 대한민국
0,늑장대응보다는과잉대응이맞다맨날수습할수없이번져야그제야움직이는나라맨날똑같은상황멘트들만날리는나라국민버리고생색내는나라컨베이젼하는데완전지금과똑같넹분노게이지발사중분노화가난다무능한정부지들이먼저인컨베이젼영화신천지바퀴벌레박멸
0,마스크 대란 병점 마스크 줄 서기 지금 현재 상황 번호표 못 받아 말싸움 줄 서서 마스크사는 대한민국 병점 농협 하나로마트 마스크 안사고 만다 중국 마스크 퍼주는 좋은 나라이게 나라니 화가 난다 병점동부출장소까지 줄이 끊이진 않네
0,집콕일주일만에집주위산책얼마나좋아하던지화가난다코로나시키아이들에게너무미안한요즘하루빨리이참담한현실이끝나길이와중에애비넌패션테러리스트웁픈현실
0,싹 다 웃긴 게시물 유머 맛 집
0,어른이맛짤방보고가세요현타빡침으로번아웃이올것같아서창작의고통으로승화시켜봄
0,아침형 인간과 저녁형 인간의 차이 우쭐대지 모르 정답임
0,요가원 휴원 연장 단체 문자 돌리고
0,비만 안 내렸어도
0,한국에 너무 오래 있었다
0,사연 많은 와인 연어 먹고 싶어 온 동네를 뒤지고 다녔건만 실패 왜 여긴 연어가 없는 거야 열불 나서 뭣도 모르는 와인 집어오고 와인 추천 감사드려요
0,그래 너희들은 다코로나 걸려라 미친 것들아 왜 이러지 대체 머리를 왜 달고 다니는지 모르겠네 와 나는 놀러 가본 지가 언제인지 저런 것들은 의료진들한데 미안하지도 않나 봐 사진 보고에 이 설마 이랬는데 끝까지이기 주의 네 하긴 하지 말라는 건 끝까지 하는데 뭐 아주 딴 세상이 지
0,자작곡 제목 코로나 화나 심
0,병 걸릴 거 같아 좀 꺼내줘
0,언택트 크리스마스
0,메리 코로나 마스
0,그냥 요즘 유튜브 보다가 현 따와서
0,허술하고도 이상한 방역체계 덕분에 연말 모임다 취소돼버리는 사태가 결국 강의 준비나 착실하게 해야겠네 영원은 없다 우리 안에 거짓은 드러나기 마련이다 언제나 감사한 사람들 그리고 자유를 위한 공부
0,표정에서빡침이보옄뭔가공감되지유머패밀리주황이잘부탁드려요유머힐링핫이슈재미있으셨다면팔로워좋아요출처미상
0,집 근처 부동산 아저씨가 기르시는 닭 울 만에 겨울 마실 나온 걸 봤다 사랑받고 자라서 그런가 너무 귀여움 크리스마스에 남자친구 종강하면 같이 오붓하게 데트하고 남 치느니 어머님께서도 백화점 상품권 보내주셨는데 코로 나 땜에 다 파투 나서 너무 싫다 진짜 둘 다 당분간 집에 콕 예정 보고 싶어서 어떡함
0,고소 각
0,정부시책으로강제집콕중인데좋은건아리랑함께하는시간이길어진거하나뿐이구만하나라도있어서다행인가요즘은매일산책분다니고새침때기목욕시켜줬더니빡쳐서뒤돌아있는걸분내내이름부르니겨우뒤돌아봐줌이쁜널보며유일한힐링중코로나띱때끼진짜욕밖에안나오는구나
0,어린이집 미션 클리어 아주 만에 어린이집에 크리스마스카드며 선물 받으러 갔는데 발이 안 떨어지더라는 낼부터 당장 보낼래요 이 말 참느라고 애썼다 이 와중에 확진자 계속 나오고
0,나이가 몇 갠 대아기 때 치던 사고를 치냐 왜 펜을 하아 사진엔 덜 나오고 열심히 닦아 봐도 냅 둬 사라지겠지 부글부글
0,깜빡 잊은 비오의 생일 생일이 지나가기 전 급하게 선물로 짠 목도리
0,율무는 밥투정 중
0,어휴
0,주말 아침 명 추가 확진한 날씨는 넘나 춥고 바람 쐬러 통영이고 고 전동 트렁크의 장점이지 시트 넘기고 매트만 깔고 트렁크 개방하면 바로 차 박스 벅 커피와 케이크로 마음 달래기
0,어제넘먹고싶었지만아쉽게못먹고오늘둥이들일찍자서오돌뼈시켰더니분자고깨기있기없기
0,우리 집 박살 내 기탄
0,오랜만에 사진 올리는데 화난 모드 째려보는 거 맞음
